System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-23,01:04:56.590,0.45,2.39,0.19,1.19,0.11,41.46,1.00,0.34,0.0000,0.0018, 16920,0.19,1.25,99,42,23294.16,9745.99,2596.85,4.78,119.51,0.90,22.43,0.23,1.71,0.13,1.23,0.07,11.96,0.99,0.41,0.0000,0.0010, 23160,0.95,0.01,99,27,11942.90,6973.62,2596.85,3.43,85.63,0.46,11.50,15.83,15.70,0.01,68.46,0.00,100.00,0.00,0.00,0.00,0.00,10.89,13.38,0.00,75.73,0.00,100.00,0.00,0.00,0.00,0.00,57.71,53.79,4.58 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.30,2.79,1.19,1.19,0.00,16.34,1.00,0.16,0.0000,0.0019,  3760,99.78,0.22,0.00,0.00,0.00,44,8581.91,3080.97,2596.85,5.57,139.27,6.61,165.24,
2024-02-23,01:04:57.590,0.45,2.40,0.19,1.19,0.06,41.47,1.00,0.34,0.0000,0.0018, 16520,0.19,1.24,99,40,23308.26,9698.07,2598.50,4.81,120.17,0.90,22.43,0.23,1.72,0.13,1.23,0.05,11.81,1.00,0.41,0.0000,0.0010, 23560,0.93,0.01,99,27,11936.20,6947.41,2598.50,3.44,85.90,0.46,11.48,15.73,15.57,0.00,68.70,0.00,100.00,0.00,0.00,0.00,0.00,10.83,13.34,0.01,75.82,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.87,4.61 ,4.53 ,0.33 ,0.33 ,3.00,3.00,3.30,2.78,1.19,1.19,0.00,16.42,1.00,0.16,0.0000,0.0019,  4080,99.79,0.21,0.00,0.00,0.00,43,8579.04,3085.19,2598.50,5.56,139.04,6.60,165.08,
2024-02-23,01:04:58.590,0.45,2.40,0.19,1.19,0.11,41.57,1.00,0.35,0.0000,0.0018, 16440,0.19,1.24,99,41,23277.16,9716.91,2595.87,4.79,119.78,0.90,22.42,0.23,1.72,0.13,1.23,0.06,11.86,1.00,0.40,0.0000,0.0010, 23440,0.91,0.01,99,27,11931.41,6929.73,2595.87,3.44,86.09,0.46,11.49,15.78,15.59,0.00,68.63,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.46,0.01,75.72,0.00,100.00,0.00,0.00,0.00,0.00,57.67,53.78,4.60 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.31,2.79,1.19,1.19,0.00,16.36,1.00,0.16,0.0000,0.0019,  4200,99.80,0.20,0.00,0.00,0.00,44,8585.60,3081.53,2595.87,5.57,139.31,6.61,165.37,
2024-02-23,01:04:59.590,0.45,2.40,0.19,1.19,0.07,41.52,1.00,0.34,0.0000,0.0018, 16880,0.19,1.24,99,41,23250.09,9683.89,2598.31,4.80,120.05,0.89,22.37,0.23,1.72,0.13,1.23,0.07,11.94,0.99,0.41,0.0000,0.0010, 23480,0.91,0.01,99,26,11904.32,6936.57,2598.31,3.43,85.81,0.46,11.45,15.72,15.91,0.00,68.37,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.88,0.00,75.27,0.00,100.00,0.00,0.00,0.00,0.00,57.72,53.83,4.61 ,4.52 ,0.33 ,0.33 ,3.00,3.00,3.30,2.78,1.19,1.19,0.00,16.41,1.00,0.16,0.0000,0.0019,  4280,99.79,0.21,0.00,0.00,0.00,43,8571.77,3081.77,2598.31,5.56,139.07,6.60,164.95,
2024-02-23,01:05:00.590,0.46,2.47,0.19,1.18,0.12,38.31,1.00,0.34,0.0000,0.0016, 16840,0.18,1.24,99,41,24026.13,9717.46,2595.74,4.94,123.62,0.93,23.14,0.23,1.72,0.13,1.23,0.08,11.29,0.99,0.40,0.0000,0.0009, 24120,0.93,0.01,99,26,11908.94,6930.28,2595.74,3.44,85.92,0.46,11.47,15.82,16.21,0.00,67.97,0.00,100.00,0.00,0.00,0.00,0.00,10.86,14.12,0.00,75.02,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.86,4.60 ,4.51 ,462344.15 ,0.00 ,3.00,3.00,3.40,2.87,1.18,1.19,0.00,15.13,1.00,0.16,0.0000,0.0017,  4120,99.73,0.27,0.00,0.00,0.00,44,8824.45,3072.92,2595.74,5.74,143.58,6.80,169.98,
2024-02-23,01:05:01.589,0.50,2.67,0.19,1.19,0.09,30.46,1.00,0.33,0.0000,0.0012, 16360,0.15,1.25,99,41,25881.57,9678.58,2595.61,5.35,133.71,1.00,24.93,0.23,1.74,0.13,1.23,0.08,9.82,0.99,0.41,0.0000,0.0008, 24200,0.99,0.01,99,26,12040.78,6937.27,2595.61,3.47,86.78,0.46,11.60,15.72,15.80,0.00,68.47,0.00,100.00,0.00,0.00,0.00,0.00,10.84,13.53,0.00,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.72,53.77,4.61 ,4.50 ,0.00 ,0.33 ,3.00,3.00,3.66,3.09,1.19,1.19,0.00,12.15,1.00,0.15,0.0000,0.0013,  4200,99.73,0.27,0.00,0.00,0.00,43,9497.28,3077.89,2595.61,6.17,154.28,7.32,182.95,
2024-02-23,01:05:02.590,0.50,2.66,0.19,1.19,0.11,30.42,1.00,0.34,0.0000,0.0012, 16480,0.15,1.25,99,41,25908.91,9724.72,2598.26,5.33,133.21,1.00,24.93,0.23,1.74,0.13,1.23,0.06,9.49,0.99,0.40,0.0000,0.0008, 24680,0.99,0.01,99,27,12060.86,6939.15,2598.26,3.48,86.90,0.46,11.60,15.78,15.61,0.00,68.62,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.51,0.00,75.66,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.81,4.61 ,4.49 ,0.33 ,0.33 ,3.00,3.00,3.66,3.09,1.19,1.19,0.00,12.16,1.00,0.15,0.0000,0.0013,  4280,99.79,0.21,0.00,0.00,0.00,44,9521.92,3084.30,2598.26,6.17,154.36,7.33,183.24,
2024-02-23,01:05:03.589,0.50,2.68,0.19,1.19,0.07,30.36,1.00,0.33,0.0000,0.0012, 16280,0.15,1.25,99,41,25911.81,9662.66,2595.69,5.36,134.08,1.00,24.96,0.23,1.74,0.13,1.23,0.07,9.61,0.99,0.41,0.0000,0.0008, 23880,1.00,0.01,99,26,12048.73,6927.32,2595.69,3.48,86.97,0.46,11.60,15.69,15.69,0.00,68.61,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.35,0.00,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.69,53.80,4.60 ,4.49 ,0.20 ,0.33 ,3.00,3.00,3.66,3.09,1.19,1.19,0.00,12.17,1.00,0.15,0.0000,0.0013,  4320,99.77,0.23,0.00,0.00,0.00,43,9504.49,3080.30,2595.69,6.17,154.28,7.32,183.08,
2024-02-23,01:05:04.589,0.50,2.62,0.19,1.18,0.22,30.63,0.99,0.35,0.0000,0.0012, 17080,0.17,1.26,99,41,25764.11,9826.11,2595.74,5.24,131.10,0.99,24.81,0.24,1.68,0.14,1.22,0.28,11.87,0.98,0.44,0.0000,0.0010, 24680,1.02,0.02,98,27,12208.33,7262.06,2595.74,3.36,84.06,0.47,11.76,15.98,15.72,0.00,68.30,0.00,100.00,0.00,0.00,0.00,0.00,11.45,14.94,0.14,73.47,0.00,100.00,0.00,0.00,0.00,0.00,57.81,54.32,4.62 ,4.50 ,0.00 ,0.00 ,3.00,3.00,3.66,3.09,1.19,1.19,0.00,12.05,1.00,0.15,0.0000,0.0013,  3480,99.72,0.28,0.00,0.00,0.00,43,9507.84,3076.47,2595.74,6.18,154.53,7.33,183.13,
2024-02-23,01:05:05.589,0.49,2.57,0.19,1.18,0.25,30.76,0.99,0.34,0.0000,0.0012, 16720,0.19,1.27,99,41,25624.02,9968.62,2597.77,5.14,128.52,0.99,24.66,0.23,1.62,0.14,1.21,0.45,11.34,0.96,0.41,0.0000,0.0010, 24200,1.12,0.03,98,27,11902.03,7331.63,2597.77,3.25,81.17,0.46,11.45,16.30,17.52,0.03,66.15,0.00,100.00,0.00,0.00,0.00,0.00,11.65,16.56,0.13,71.66,0.00,100.00,0.00,0.00,0.00,0.00,57.97,54.50,4.63 ,4.54 ,0.33 ,0.33 ,3.00,3.00,3.62,3.07,1.18,1.18,0.00,11.96,1.00,0.15,0.0000,0.0013,  4080,99.69,0.31,0.00,0.00,0.00,43,9408.48,3062.04,2597.77,6.15,153.63,7.24,181.09,
2024-02-23,01:05:06.590,0.52,2.78,0.19,1.18,0.14,24.88,0.99,0.35,0.0000,0.0009, 17560,0.38,1.14,99,41,27198.51,9799.51,2596.98,5.55,138.77,1.05,26.18,0.23,1.70,0.14,1.23,0.18,10.97,0.98,0.42,0.0000,0.0009, 25160,1.08,0.02,99,26,12071.27,7089.05,2596.98,3.41,85.14,0.46,11.62,15.94,15.96,0.00,68.10,0.00,100.00,0.00,0.00,0.00,0.00,11.11,13.82,0.76,74.31,0.00,100.00,0.00,0.00,0.00,0.00,58.07,54.07,4.60 ,4.52 ,0.00 ,0.33 ,3.00,3.00,3.90,3.30,1.18,1.19,0.00,9.66,1.00,0.16,0.0000,0.0010,  3560,99.65,0.35,0.00,0.00,0.00,43,10139.02,3074.22,2596.98,6.60,164.90,7.81,195.21,
2024-02-23,01:05:07.589,0.56,2.96,0.19,1.18,0.07,17.38,1.00,0.38,0.0000,0.0006, 17120,0.69,1.00,99,41,29047.14,9826.80,2597.38,5.91,147.80,1.12,27.96,0.23,1.70,0.14,1.23,0.08,9.49,0.99,0.40,0.0000,0.0008, 24560,1.05,0.01,99,27,12013.12,7061.43,2597.38,3.40,85.06,0.46,11.56,15.97,15.71,0.00,68.32,0.00,100.00,0.00,0.00,0.00,0.00,11.05,13.46,0.02,75.48,0.00,100.00,0.00,0.00,0.00,0.00,58.43,53.83,4.58 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.25,3.58,1.19,1.19,0.00,6.43,1.00,0.17,0.0000,0.0006,  2560,99.73,0.27,0.00,0.00,0.00,42,11036.50,3078.78,2597.38,7.17,179.23,8.50,212.46,
2024-02-23,01:05:08.590,0.56,2.94,0.19,1.18,0.09,17.41,1.00,0.38,0.0000,0.0006, 17520,0.69,1.01,99,41,28995.92,9867.24,2599.43,5.88,146.93,1.12,27.89,0.23,1.70,0.14,1.23,0.08,9.69,0.99,0.41,0.0000,0.0008, 23920,1.03,0.01,99,26,12027.39,7088.31,2599.43,3.39,84.84,0.46,11.57,16.03,15.78,0.00,68.19,0.00,100.00,0.00,0.00,0.00,0.00,11.08,13.46,0.01,75.45,0.00,100.00,0.00,0.00,0.00,0.00,58.41,53.94,4.58 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.24,3.58,1.18,1.19,0.00,6.47,1.00,0.17,0.0000,0.0006,  2360,99.72,0.28,0.00,0.00,0.00,43,11025.61,3080.01,2599.43,7.16,178.99,8.48,212.08,
2024-02-23,01:05:09.590,0.56,2.94,0.19,1.19,0.07,17.56,1.00,0.39,0.0000,0.0006, 17520,0.69,1.01,99,41,28908.15,9821.76,2596.45,5.89,147.16,1.11,27.83,0.23,1.70,0.14,1.23,0.06,9.47,0.99,0.40,0.0000,0.0008, 24200,1.01,0.01,99,26,12010.56,7045.30,2596.45,3.41,85.24,0.46,11.56,15.95,15.41,0.00,68.64,0.00,100.00,0.00,0.00,0.00,0.00,11.01,13.32,0.01,75.66,0.00,100.00,0.00,0.00,0.00,0.00,58.22,53.86,4.56 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.25,3.58,1.19,1.19,0.00,6.53,1.00,0.17,0.0000,0.0006,  2600,99.79,0.21,0.00,0.00,0.00,43,11032.83,3082.27,2596.45,7.16,178.97,8.50,212.46,
2024-02-23,01:05:10.590,0.56,2.93,0.19,1.18,0.10,17.67,0.99,0.38,0.0000,0.0006, 17400,0.69,1.01,99,41,28888.45,9842.77,2596.60,5.87,146.75,1.11,27.81,0.23,1.70,0.14,1.23,0.07,9.64,0.99,0.41,0.0000,0.0008, 23840,1.00,0.01,99,27,11999.26,7045.22,2596.60,3.41,85.16,0.46,11.55,16.01,15.77,0.00,68.22,0.00,100.00,0.00,0.00,0.00,0.00,11.02,13.36,0.01,75.61,0.00,100.00,0.00,0.00,0.00,0.00,58.28,53.87,4.58 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.23,3.57,1.18,1.19,0.00,6.54,1.00,0.17,0.0000,0.0006,  2360,99.70,0.30,0.00,0.00,0.00,43,10985.74,3076.26,2596.60,7.14,178.56,8.46,211.54,
2024-02-23,01:05:11.590,0.55,2.93,0.19,1.18,0.08,17.72,1.00,0.39,0.0000,0.0006, 17320,0.69,1.01,99,41,28740.81,9807.25,2596.69,5.86,146.53,1.11,27.67,0.23,1.70,0.13,1.22,0.08,9.53,0.99,0.40,0.0000,0.0008, 24480,1.00,0.01,99,26,11929.26,7000.75,2596.69,3.41,85.20,0.46,11.49,15.97,16.31,0.00,67.72,0.00,100.00,0.00,0.00,0.00,0.00,11.01,14.62,0.01,74.36,0.00,100.00,0.00,0.00,0.00,0.00,58.31,53.88,4.59 ,4.49 ,0.33 ,0.33 ,3.00,3.00,4.23,3.58,1.18,1.19,0.00,6.56,1.00,0.17,0.0000,0.0006,  2240,99.78,0.22,0.00,0.00,0.00,43,10992.85,3073.78,2596.69,7.15,178.82,8.47,211.67,
2024-02-23,01:05:12.591,0.56,2.94,0.19,1.18,0.08,17.75,1.00,0.38,0.0000,0.0006, 18000,0.69,1.01,99,41,28932.92,9844.36,2599.86,5.88,146.95,1.11,27.83,0.23,1.70,0.14,1.23,0.07,9.72,0.99,0.41,0.0000,0.0008, 24160,1.00,0.01,99,26,12019.59,7066.14,2599.86,3.40,85.05,0.46,11.56,15.99,15.85,0.00,68.16,0.00,100.00,0.00,0.00,0.00,0.00,11.04,13.50,0.00,75.45,0.00,100.00,0.00,0.00,0.00,0.00,58.40,53.93,4.57 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.23,3.57,1.18,1.19,0.00,6.59,1.00,0.17,0.0000,0.0006,  2320,99.72,0.28,0.00,0.00,0.00,43,11005.51,3080.44,2599.86,7.15,178.64,8.47,211.68,
2024-02-23,01:05:13.591,0.56,2.94,0.19,1.19,0.07,17.80,1.00,0.39,0.0000,0.0006, 17960,0.69,1.01,99,41,28874.17,9818.79,2596.27,5.88,147.04,1.11,27.80,0.23,1.70,0.14,1.23,0.06,9.45,0.99,0.40,0.0000,0.0008, 24160,1.00,0.01,99,26,12001.52,7041.75,2596.27,3.41,85.22,0.46,11.55,15.95,15.50,0.00,68.55,0.00,100.00,0.00,0.00,0.00,0.00,11.01,13.41,0.00,75.57,0.00,100.00,0.00,0.00,0.00,0.00,58.30,53.85,4.58 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.24,3.57,1.19,1.19,0.00,6.59,1.00,0.17,0.0000,0.0006,  2280,99.78,0.22,0.00,0.00,0.00,42,11016.36,3081.70,2596.27,7.15,178.74,8.49,212.13,
2024-02-23,01:05:14.591,0.56,2.95,0.19,1.18,0.08,17.82,1.00,0.38,0.0000,0.0006, 17320,0.69,1.01,99,41,28914.51,9789.75,2596.63,5.91,147.68,1.11,27.84,0.23,1.71,0.14,1.23,0.06,9.63,0.99,0.41,0.0000,0.0008, 24280,1.00,0.01,99,27,12012.65,7017.93,2596.63,3.42,85.59,0.46,11.57,15.92,15.83,0.00,68.25,0.00,100.00,0.00,0.00,0.00,0.00,10.97,13.47,0.00,75.56,0.00,100.00,0.00,0.00,0.00,0.00,58.22,53.87,4.57 ,4.49 ,0.33 ,0.33 ,3.00,3.00,4.24,3.57,1.19,1.19,0.00,6.63,1.00,0.17,0.0000,0.0006,  2360,99.74,0.26,0.00,0.00,0.00,43,10999.09,3077.61,2596.63,7.15,178.70,8.47,211.80,
2024-02-23,01:05:15.592,0.54,2.45,0.22,1.16,0.54,17.79,0.97,0.39,0.0000,0.0006, 18600,0.73,0.98,98,41,27938.62,11380.59,2599.61,4.91,122.75,1.07,26.86,0.23,1.38,0.17,1.19,0.68,13.41,0.95,0.44,0.0001,0.0011, 24840,1.14,0.05,96,27,11953.99,8634.41,2599.61,2.77,69.22,0.46,11.49,18.79,19.24,0.33,61.64,0.00,100.00,0.00,0.00,0.00,0.00,13.89,17.15,0.50,68.45,0.00,100.00,0.00,0.00,0.00,0.00,59.46,55.63,4.58 ,4.55 ,470645.54 ,523483.55 ,3.00,3.00,4.12,3.52,1.17,1.18,0.00,5.81,1.00,0.17,0.0000,0.0005,  1360,99.61,0.39,0.00,0.00,0.00,44,10708.41,3046.10,2599.61,7.03,175.77,8.24,205.95,
2024-02-23,01:05:16.591,0.56,2.94,0.19,1.18,0.11,16.50,0.99,0.39,0.0000,0.0006, 17880,0.71,1.00,99,41,29065.34,9892.52,2596.01,5.88,146.91,1.12,28.00,0.23,1.70,0.14,1.23,0.09,9.51,0.99,0.40,0.0000,0.0008, 24080,1.06,0.01,99,27,11921.66,7031.75,2596.01,3.39,84.77,0.46,11.49,16.13,16.33,0.00,67.53,0.00,100.00,0.00,0.00,0.00,0.00,11.03,13.93,0.01,75.03,0.00,100.00,0.00,0.00,0.00,0.00,58.35,53.86,4.58 ,4.50 ,0.33 ,0.33 ,3.00,3.00,4.27,3.61,1.18,1.19,0.00,6.06,1.00,0.17,0.0000,0.0005,  1400,99.75,0.25,0.00,0.00,0.00,43,11082.07,3070.19,2596.01,7.22,180.48,8.54,213.45,
2024-02-23,01:05:17.591,0.56,2.98,0.19,1.18,0.06,16.48,1.00,0.38,0.0000,0.0006, 17920,0.71,1.00,99,40,29230.60,9798.84,2596.89,5.97,149.15,1.13,28.14,0.23,1.69,0.14,1.23,0.11,9.76,0.99,0.41,0.0000,0.0008, 23680,1.04,0.01,99,26,11964.84,7079.56,2596.89,3.38,84.50,0.46,11.52,15.93,15.67,0.00,68.40,0.00,100.00,0.00,0.00,0.00,0.00,11.08,13.36,0.00,75.56,0.00,100.00,0.00,0.00,0.00,0.00,58.42,53.89,4.57 ,4.50 ,0.03 ,0.03 ,3.00,3.00,4.28,3.61,1.19,1.19,0.00,6.12,1.00,0.17,0.0000,0.0006,  1680,99.75,0.25,0.00,0.00,0.00,42,11105.70,3079.80,2596.89,7.21,180.30,8.55,213.84,
2024-02-23,01:05:18.592,0.56,2.95,0.19,1.18,0.08,16.71,1.00,0.39,0.0000,0.0006, 17600,0.71,1.00,99,41,29163.14,9876.89,2598.99,5.91,147.63,1.12,28.05,0.23,1.70,0.14,1.23,0.06,9.51,0.99,0.40,0.0000,0.0008, 23680,1.02,0.01,99,26,12026.72,7064.55,2598.99,3.40,85.12,0.46,11.57,16.04,15.55,0.00,68.40,0.00,100.00,0.00,0.00,0.00,0.00,11.04,13.48,0.00,75.48,0.00,100.00,0.00,0.00,0.00,0.00,58.38,53.89,4.58 ,4.51 ,0.03 ,0.03 ,3.00,3.00,4.27,3.60,1.19,1.19,0.00,6.17,1.00,0.17,0.0000,0.0006,  1840,99.77,0.23,0.00,0.00,0.00,43,11107.26,3082.53,2598.99,7.21,180.16,8.55,213.69,
2024-02-23,01:05:19.592,0.56,2.99,0.19,1.19,0.05,16.74,1.00,0.38,0.0000,0.0006, 18200,0.70,1.00,99,41,29177.96,9767.21,2596.46,5.97,149.37,1.12,28.10,0.23,1.71,0.14,1.23,0.06,9.55,0.99,0.41,0.0000,0.0008, 23520,1.00,0.01,99,26,12012.53,7038.36,2596.46,3.41,85.34,0.46,11.57,15.87,15.72,0.00,68.41,0.00,100.00,0.00,0.00,0.00,0.00,11.01,13.37,0.01,75.61,0.00,100.00,0.00,0.00,0.00,0.00,58.37,53.88,4.57 ,4.51 ,0.03 ,0.03 ,3.00,3.00,4.27,3.60,1.19,1.19,0.00,6.23,1.00,0.17,0.0000,0.0006,  1840,99.75,0.25,0.00,0.00,0.00,43,11090.21,3079.54,2596.46,7.20,180.06,8.54,213.57,
2024-02-23,01:05:20.591,0.51,2.71,0.19,1.18,0.10,30.03,1.00,0.37,0.0000,0.0011, 18040,0.63,1.04,99,41,26638.77,9845.13,2595.96,5.41,135.29,1.03,25.65,0.23,1.69,0.14,1.23,0.06,12.33,1.00,0.40,0.0000,0.0010, 24280,0.91,0.01,99,27,11866.68,7035.14,2595.96,3.37,84.34,0.46,11.43,16.00,15.60,0.00,68.40,0.00,100.00,0.00,0.00,0.00,0.00,11.00,13.51,0.00,75.48,0.00,100.00,0.00,0.00,0.00,0.00,58.09,53.83,4.59 ,4.51 ,0.03 ,0.00 ,3.00,3.00,3.88,3.27,1.19,1.19,0.01,11.10,1.00,0.16,0.0000,0.0011,  2840,99.77,0.23,0.00,0.00,0.00,44,10070.31,3079.48,2595.96,6.54,163.51,7.76,193.96,
2024-02-23,01:05:21.592,0.39,2.11,0.18,1.18,0.08,63.90,1.00,0.36,0.0000,0.0032, 18760,0.41,1.08,99,41,20246.37,9600.68,2598.37,4.22,105.44,0.78,19.48,0.22,1.67,0.13,1.23,0.07,19.13,1.00,0.41,0.0000,0.0017, 24120,0.68,0.01,99,27,11585.26,6952.62,2598.37,3.33,83.32,0.45,11.15,15.71,18.36,0.00,65.93,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.36,0.00,75.79,0.00,100.00,0.00,0.00,0.00,0.00,57.32,53.93,4.62 ,4.57 ,0.03 ,0.03 ,3.00,3.00,2.84,2.42,1.18,1.18,0.01,23.80,1.00,0.16,0.0000,0.0032,  4480,99.76,0.24,0.00,0.00,0.00,43,7385.09,3055.93,2598.37,4.83,120.83,5.68,142.11,
2024-02-23,01:05:22.592,0.39,2.08,0.19,1.18,0.10,64.41,1.00,0.36,0.0000,0.0032, 18120,0.39,1.03,99,41,20189.28,9699.26,2598.26,4.16,104.08,0.78,19.42,0.22,1.66,0.13,1.23,0.08,19.07,1.00,0.40,0.0000,0.0017, 24520,0.65,0.01,99,26,11493.95,6919.21,2598.26,3.32,83.06,0.44,11.06,15.81,17.02,0.00,67.17,0.00,100.00,0.00,0.00,0.00,0.00,10.85,14.51,0.01,74.63,0.00,100.00,0.00,0.00,0.00,0.00,57.25,53.88,4.60 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.84,2.40,1.18,1.18,0.01,23.98,1.00,0.16,0.0000,0.0033,  4760,99.82,0.18,0.00,0.00,0.00,44,7377.04,3069.96,2598.26,4.81,120.15,5.68,141.96,
2024-02-23,01:05:23.592,0.39,2.09,0.19,1.19,0.07,64.73,1.00,0.36,0.0000,0.0032, 18720,0.38,1.00,99,41,20211.99,9671.87,2595.76,4.18,104.49,0.78,19.47,0.22,1.67,0.13,1.23,0.07,19.12,1.00,0.41,0.0000,0.0016, 24520,0.64,0.01,99,27,11587.87,6950.18,2595.76,3.33,83.36,0.45,11.16,15.71,15.62,0.00,68.67,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.42,0.00,75.72,0.00,100.00,0.00,0.00,0.00,0.00,57.17,53.85,4.58 ,4.55 ,0.03 ,0.03 ,3.00,3.00,2.83,2.39,1.19,1.19,0.01,24.21,1.00,0.16,0.0000,0.0033,  5480,99.75,0.25,0.00,0.00,0.00,44,7347.82,3079.98,2595.76,4.77,119.28,5.66,141.53,
2024-02-23,01:05:24.592,0.39,2.07,0.19,1.19,0.10,64.98,1.00,0.36,0.0000,0.0032, 19160,0.38,0.98,99,41,20204.61,9751.56,2598.31,4.14,103.60,0.78,19.44,0.22,1.67,0.13,1.23,0.06,19.07,1.00,0.40,0.0000,0.0016, 25040,0.63,0.01,99,26,11581.06,6952.72,2598.31,3.33,83.28,0.45,11.14,15.82,15.55,0.00,68.62,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.49,0.00,75.66,0.00,100.00,0.00,0.00,0.00,0.00,57.30,53.83,4.59 ,4.55 ,0.03 ,0.03 ,3.00,3.00,2.83,2.38,1.19,1.19,0.00,24.23,1.00,0.16,0.0000,0.0033,  5560,99.80,0.20,0.00,0.00,0.00,44,7349.75,3084.33,2598.31,4.77,119.15,5.66,141.44,
2024-02-23,01:05:25.593,0.39,1.67,0.23,1.16,0.78,60.89,0.99,0.37,0.0000,0.0030, 21760,0.49,1.02,98,42,20308.12,12139.49,2598.60,3.35,83.64,0.78,19.53,0.22,1.28,0.17,1.19,0.39,21.14,0.98,0.41,0.0000,0.0019, 24080,0.73,0.02,96,28,11237.29,8745.48,2598.60,2.57,64.25,0.43,10.81,20.17,19.68,0.07,60.08,0.00,100.00,0.00,0.00,0.00,0.00,14.19,18.29,0.03,67.50,0.00,100.00,0.00,0.00,0.00,0.00,58.90,55.66,4.62 ,4.59 ,0.03 ,0.03 ,3.00,3.00,2.86,2.45,1.17,1.17,0.01,21.03,1.00,0.15,0.0000,0.0028,  2640,99.66,0.34,0.00,0.00,0.00,43,7421.69,3033.93,2598.60,4.89,122.31,5.71,142.79,
