System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-22,23:20:27.676,0.39,2.06,0.19,1.19,0.67,71.69,0.99,0.34,0.0000,0.0035, 13200,0.25,0.28,98,41,20308.80,9841.32,2598.36,4.13,103.18,0.78,19.54,0.22,1.63,0.14,1.23,0.13,19.39,0.99,0.41,0.0000,0.0017, 24000,0.69,0.01,98,32,11473.56,7046.07,2598.36,3.26,81.42,0.44,11.04,15.98,15.59,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,11.01,13.47,0.01,75.52,0.00,100.00,0.00,0.00,0.00,0.00,57.66,53.53,4.32 ,4.58 ,0.33 ,0.33 ,3.00,3.00,2.67,2.25,1.19,1.19,0.01,26.82,1.00,0.21,0.0000,0.0039,  4400,99.77,0.23,0.00,0.00,0.00,43,6934.25,3082.78,2598.36,4.50,112.47,5.34,133.44,
2024-02-22,23:20:28.675,0.39,2.06,0.19,1.18,0.62,72.00,0.99,0.34,0.0000,0.0035, 13040,0.24,0.26,99,41,20291.10,9830.80,2595.98,4.13,103.20,0.78,19.54,0.22,1.64,0.14,1.23,0.04,18.95,1.00,0.41,0.0000,0.0017, 23560,0.64,0.01,98,31,11478.91,7013.70,2595.98,3.27,81.83,0.44,11.06,15.99,15.76,0.00,68.25,0.00,100.00,0.00,0.00,0.00,0.00,10.96,13.30,0.00,75.74,0.00,100.00,0.00,0.00,0.00,0.00,57.73,53.44,4.30 ,4.57 ,0.33 ,0.33 ,3.00,3.00,2.64,2.23,1.19,1.19,0.01,27.06,1.00,0.21,0.0000,0.0039,  4320,99.75,0.25,0.00,0.00,0.00,44,6853.62,3078.46,2595.98,4.45,111.32,5.28,132.01,
2024-02-22,23:20:29.679,0.38,1.61,0.24,1.16,1.52,63.41,0.98,0.35,0.0001,0.0032, 13280,0.40,0.42,96,41,19707.72,12256.25,2598.84,3.22,80.40,0.76,18.95,0.21,1.22,0.17,1.19,0.44,21.30,0.98,0.41,0.0000,0.0019, 24640,0.72,0.03,95,33,10981.61,8966.03,2598.84,2.45,61.24,0.42,10.56,20.36,19.42,0.03,60.19,0.00,100.00,0.00,0.00,0.00,0.00,14.48,17.11,0.07,68.34,0.00,100.00,0.00,0.00,0.00,0.00,58.95,55.16,4.39 ,4.61 ,0.33 ,0.33 ,3.00,3.00,2.77,2.37,1.17,1.17,0.01,22.44,1.00,0.19,0.0000,0.0031,  1280,99.68,0.32,0.00,0.00,0.00,44,7199.14,3032.86,2598.84,4.75,118.69,5.54,138.49,
2024-02-22,23:20:30.677,0.44,2.33,0.19,1.18,1.12,33.91,0.97,0.33,0.0000,0.0015,  7080,0.36,1.25,99,40,23069.06,9916.67,2597.72,4.65,116.31,0.89,22.21,0.23,1.64,0.14,1.22,0.15,11.37,0.99,0.41,0.0000,0.0010, 23640,1.04,0.01,99,32,11692.93,7127.31,2597.72,3.28,82.03,0.45,11.26,16.19,16.86,0.00,66.95,0.00,100.00,0.00,0.00,0.00,0.00,11.26,15.35,0.01,73.38,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.73,4.63 ,4.54 ,475772.01 ,0.00 ,3.00,3.00,3.67,3.11,1.18,1.18,0.01,12.80,1.00,0.21,0.0000,0.0013,  1040,99.77,0.23,0.00,0.00,0.00,43,9528.93,3068.80,2597.72,6.21,155.26,7.34,183.43,
2024-02-22,23:20:31.676,0.46,2.41,0.19,1.18,1.03,28.61,0.96,0.33,0.0000,0.0012,  7200,0.35,1.39,99,40,23905.17,9929.85,2596.74,4.81,120.37,0.92,23.02,0.23,1.67,0.14,1.23,0.04,9.32,1.00,0.41,0.0000,0.0008, 23840,1.04,0.01,99,32,11872.02,7109.95,2596.74,3.34,83.49,0.46,11.43,16.15,15.54,0.00,68.31,0.00,100.00,0.00,0.00,0.00,0.00,11.12,13.20,0.00,75.68,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.58,4.67 ,4.52 ,0.03 ,0.33 ,3.00,3.00,3.83,3.22,1.19,1.19,0.01,10.86,1.00,0.22,0.0000,0.0011,   760,99.80,0.20,0.00,0.00,0.00,43,9934.46,3081.86,2596.74,6.45,161.18,7.65,191.29,
2024-02-22,23:20:32.676,0.46,2.41,0.19,1.18,1.05,28.71,0.96,0.33,0.0000,0.0012,  7280,0.35,1.39,99,40,24014.17,9968.98,2596.42,4.82,120.44,0.92,23.12,0.23,1.67,0.14,1.23,0.04,9.33,1.00,0.40,0.0000,0.0008, 23720,1.01,0.01,99,32,11874.72,7092.04,2596.42,3.35,83.72,0.46,11.43,16.23,15.68,0.00,68.09,0.00,100.00,0.00,0.00,0.00,0.00,11.09,13.26,0.01,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.57,4.67 ,4.52 ,0.00 ,0.33 ,3.00,3.00,3.82,3.22,1.19,1.19,0.01,10.86,1.00,0.22,0.0000,0.0011,   880,99.76,0.24,0.00,0.00,0.00,43,9918.73,3078.42,2596.42,6.44,161.10,7.64,191.01,
2024-02-22,23:20:33.677,0.46,2.41,0.19,1.18,0.99,28.74,0.97,0.33,0.0000,0.0012,  7040,0.34,1.39,99,40,24069.67,10002.77,2598.83,4.81,120.32,0.93,23.15,0.23,1.65,0.14,1.23,0.05,9.35,0.99,0.41,0.0000,0.0008, 23920,0.99,0.01,99,33,11888.45,7185.74,2598.83,3.31,82.72,0.46,11.44,16.27,15.60,0.01,68.13,0.00,100.00,0.00,0.00,0.00,0.00,11.25,13.25,0.00,75.51,0.00,100.00,0.00,0.00,0.00,0.00,57.93,53.63,4.69 ,4.52 ,0.03 ,0.33 ,3.00,3.00,3.81,3.22,1.19,1.19,0.01,10.90,1.00,0.22,0.0000,0.0011,   960,99.78,0.22,0.00,0.00,0.00,43,9913.86,3082.72,2598.83,6.43,160.80,7.63,190.74,
2024-02-22,23:20:34.676,0.46,2.42,0.19,1.18,1.03,28.78,0.96,0.33,0.0000,0.0012,  7000,0.34,1.39,99,41,24058.50,9954.29,2596.37,4.83,120.84,0.93,23.17,0.23,1.67,0.14,1.23,0.04,9.29,1.00,0.41,0.0000,0.0008, 23560,0.98,0.01,98,33,11875.82,7105.49,2596.37,3.34,83.57,0.46,11.44,16.20,15.68,0.00,68.12,0.00,100.00,0.00,0.00,0.00,0.00,11.11,13.11,0.00,75.78,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.60,4.68 ,4.51 ,0.03 ,0.33 ,3.00,3.00,3.82,3.22,1.19,1.19,0.01,10.89,1.00,0.22,0.0000,0.0011,   840,99.75,0.25,0.00,0.00,0.00,43,9908.22,3077.79,2596.37,6.44,160.96,7.63,190.81,
2024-02-22,23:20:35.677,0.46,2.38,0.19,1.18,0.97,28.83,0.97,0.32,0.0000,0.0012,  7200,0.34,1.39,99,41,24099.86,10106.73,2598.76,4.77,119.23,0.93,23.18,0.23,1.67,0.14,1.23,0.04,9.34,1.00,0.40,0.0000,0.0008, 23680,0.98,0.00,99,33,11889.22,7109.53,2598.76,3.34,83.61,0.46,11.44,16.46,15.93,0.00,67.60,0.00,100.00,0.00,0.00,0.00,0.00,11.11,13.24,0.00,75.65,0.00,100.00,0.00,0.00,0.00,0.00,57.97,53.59,4.66 ,4.51 ,0.00 ,0.33 ,3.00,3.00,3.81,3.21,1.18,1.19,0.01,10.95,1.00,0.22,0.0000,0.0011,   880,99.80,0.20,0.00,0.00,0.00,43,9894.11,3077.61,2598.76,6.43,160.74,7.61,190.36,
2024-02-22,23:20:36.677,0.46,2.42,0.19,1.18,1.01,28.88,0.96,0.33,0.0000,0.0012,  7000,0.34,1.39,99,40,24031.68,9949.20,2596.34,4.83,120.77,0.93,23.14,0.23,1.67,0.14,1.23,0.05,9.42,0.99,0.41,0.0000,0.0008, 23440,0.98,0.01,99,32,11799.54,7081.06,2596.34,3.33,83.32,0.45,11.36,16.24,16.53,0.00,67.24,0.00,100.00,0.00,0.00,0.00,0.00,11.13,14.21,0.00,74.66,0.00,100.00,0.00,0.00,0.00,0.00,57.87,53.66,4.66 ,4.51 ,0.00 ,0.33 ,3.00,3.00,3.80,3.21,1.18,1.19,0.01,10.92,1.00,0.22,0.0000,0.0011,   760,99.75,0.25,0.00,0.00,0.00,42,9866.61,3069.37,2596.34,6.43,160.73,7.60,190.01,
2024-02-22,23:20:37.677,0.49,2.57,0.19,1.18,0.32,30.72,0.99,0.32,0.0000,0.0012, 12080,0.26,1.08,99,40,25425.83,9889.69,2598.51,5.14,128.55,0.98,24.46,0.23,1.67,0.14,1.23,0.16,10.71,0.99,0.42,0.0000,0.0009, 24080,1.06,0.01,99,32,11903.38,7143.69,2598.51,3.33,83.31,0.46,11.45,16.08,15.77,0.00,68.15,0.00,100.00,0.00,0.00,0.00,0.00,11.19,13.53,0.01,75.27,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.71,4.57 ,4.54 ,0.00 ,0.33 ,3.00,3.00,3.77,3.18,1.18,1.19,0.00,11.53,1.00,0.22,0.0000,0.0012,  1960,99.71,0.29,0.00,0.00,0.00,43,9801.07,3078.67,2598.51,6.37,159.18,7.54,188.58,
2024-02-22,23:20:38.677,0.49,2.61,0.19,1.18,0.17,31.18,0.99,0.32,0.0000,0.0012, 12280,0.23,1.07,99,41,25589.07,9798.98,2595.73,5.22,130.57,0.99,24.65,0.23,1.69,0.13,1.23,0.07,9.63,0.99,0.41,0.0000,0.0008, 23920,1.03,0.01,99,32,11823.79,6989.19,2595.73,3.38,84.59,0.46,11.39,15.93,15.72,0.00,68.35,0.00,100.00,0.00,0.00,0.00,0.00,10.97,14.07,0.00,74.96,0.00,100.00,0.00,0.00,0.00,0.00,57.85,53.60,4.59 ,4.52 ,0.27 ,0.33 ,3.00,3.00,3.76,3.17,1.19,1.19,0.00,11.77,1.00,0.22,0.0000,0.0012,  2240,99.76,0.24,0.00,0.00,0.00,43,9758.89,3078.42,2595.73,6.34,158.50,7.52,187.98,
2024-02-22,23:20:39.677,0.49,2.64,0.19,1.19,0.08,31.17,1.00,0.32,0.0000,0.0012, 12440,0.21,1.08,99,40,25676.54,9731.19,2598.22,5.28,131.93,0.99,24.71,0.23,1.70,0.13,1.23,0.05,9.33,1.00,0.41,0.0000,0.0008, 23720,1.02,0.01,99,32,11886.17,6975.84,2598.22,3.41,85.20,0.46,11.44,15.79,15.51,0.00,68.70,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.25,0.00,75.87,0.00,100.00,0.00,0.00,0.00,0.00,57.79,53.52,4.57 ,4.52 ,0.30 ,0.33 ,3.00,3.00,3.76,3.17,1.19,1.19,0.00,11.87,1.00,0.22,0.0000,0.0012,  2400,99.81,0.19,0.00,0.00,0.00,43,9769.79,3085.66,2598.22,6.33,158.31,7.52,188.01,
2024-02-22,23:20:40.678,0.47,2.08,0.23,1.16,0.83,30.39,0.97,0.36,0.0000,0.0012, 18040,0.38,1.25,98,40,24316.48,11691.96,2598.20,4.16,103.99,0.94,23.40,0.22,1.32,0.17,1.19,0.51,12.61,0.96,0.41,0.0000,0.0011, 24400,1.13,0.03,97,32,11464.88,8687.04,2598.20,2.64,65.99,0.44,11.03,19.40,19.33,0.11,61.16,0.00,100.00,0.00,0.00,0.00,0.00,14.03,17.66,0.31,67.99,0.00,100.00,0.00,0.00,0.00,0.00,59.03,55.08,4.62 ,4.56 ,490953.88 ,545878.13 ,3.00,3.00,3.67,3.14,1.17,1.17,0.00,10.20,1.00,0.22,0.0000,0.0011,  2600,99.68,0.32,0.00,0.00,0.00,42,9530.20,3035.13,2598.20,6.28,157.00,7.34,183.40,
2024-02-22,23:20:41.677,0.49,2.62,0.19,1.19,0.05,30.80,1.00,0.32,0.0000,0.0012, 18160,0.25,1.26,99,39,25272.42,9664.34,2595.79,5.23,130.75,0.97,24.34,0.23,1.71,0.13,1.23,0.08,9.31,0.99,0.41,0.0000,0.0008, 23760,1.05,0.01,99,32,11787.03,6893.10,2595.79,3.42,85.50,0.45,11.35,15.71,15.90,0.00,68.39,0.00,100.00,0.00,0.00,0.00,0.00,10.83,14.55,0.00,74.62,0.00,100.00,0.00,0.00,0.00,0.00,57.72,53.53,4.62 ,4.53 ,0.33 ,0.33 ,3.00,3.00,3.77,3.18,1.19,1.19,0.00,11.68,1.00,0.22,0.0000,0.0012,  3000,99.84,0.16,0.00,0.00,0.00,43,9798.52,3079.62,2595.79,6.36,159.09,7.55,188.74,
2024-02-22,23:20:42.677,0.49,2.62,0.19,1.19,0.09,31.04,1.00,0.32,0.0000,0.0012, 18880,0.25,1.26,99,40,25437.66,9700.04,2597.28,5.24,131.12,0.98,24.48,0.23,1.72,0.13,1.23,0.05,9.50,0.99,0.41,0.0000,0.0008, 23440,1.03,0.01,99,32,11890.34,6929.90,2597.28,3.43,85.79,0.46,11.44,15.75,15.72,0.01,68.52,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.40,0.01,75.78,0.00,100.00,0.00,0.00,0.00,0.00,57.83,53.53,4.61 ,4.53 ,0.20 ,0.13 ,3.00,3.00,3.78,3.19,1.19,1.19,0.00,11.68,1.00,0.22,0.0000,0.0012,  2920,99.77,0.23,0.00,0.00,0.00,41,9816.33,3081.28,2597.28,6.37,159.29,7.56,188.97,
2024-02-22,23:20:43.677,0.49,2.61,0.19,1.19,0.05,30.88,1.00,0.32,0.0000,0.0012, 18480,0.25,1.25,99,41,25355.47,9705.65,2597.31,5.22,130.62,0.98,24.41,0.23,1.70,0.13,1.23,0.07,9.47,0.99,0.41,0.0000,0.0008, 23800,1.01,0.01,99,32,11843.28,6951.88,2597.31,3.41,85.18,0.46,11.40,15.75,15.53,0.01,68.71,0.00,100.00,0.00,0.00,0.00,0.00,10.90,14.27,0.01,74.82,0.00,100.00,0.00,0.00,0.00,0.00,57.82,53.61,4.63 ,4.53 ,0.07 ,0.03 ,3.00,3.00,3.78,3.18,1.19,1.19,0.00,11.68,1.00,0.22,0.0000,0.0012,  3080,99.83,0.17,0.00,0.00,0.00,43,9824.64,3085.36,2597.31,6.37,159.21,7.57,189.14,
2024-02-22,23:20:44.678,0.49,2.60,0.19,1.19,0.08,31.01,1.00,0.32,0.0000,0.0012, 18600,0.24,1.25,99,40,25255.08,9699.72,2597.42,5.21,130.18,0.97,24.31,0.23,1.71,0.13,1.23,0.05,9.58,0.99,0.41,0.0000,0.0008, 22880,1.00,0.01,99,32,11888.65,6932.59,2597.42,3.43,85.74,0.46,11.44,15.75,15.70,0.01,68.55,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.33,0.01,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.50,4.62 ,4.52 ,0.13 ,0.10 ,3.00,3.00,3.78,3.18,1.19,1.19,0.00,11.70,1.00,0.22,0.0000,0.0012,  3160,99.78,0.22,0.00,0.00,0.00,43,9814.72,3082.20,2597.42,6.37,159.22,7.56,188.92,
2024-02-22,23:20:45.678,0.49,2.62,0.19,1.19,0.05,30.98,1.00,0.32,0.0000,0.0012, 18600,0.24,1.25,99,40,25430.94,9689.75,2597.29,5.25,131.23,0.98,24.48,0.23,1.71,0.13,1.23,0.05,9.39,0.99,0.41,0.0000,0.0008, 23320,1.00,0.01,99,32,11896.82,6942.17,2597.29,3.43,85.69,0.46,11.45,15.72,15.54,0.00,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.83,13.26,0.00,75.91,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.52,4.61 ,4.53 ,0.10 ,0.03 ,3.00,3.00,3.78,3.18,1.19,1.19,0.00,11.72,1.00,0.22,0.0000,0.0012,  3200,99.83,0.17,0.00,0.00,0.00,43,9820.72,3085.18,2597.29,6.37,159.16,7.56,189.06,
2024-02-22,23:20:46.678,0.49,2.63,0.19,1.19,0.06,30.88,1.00,0.32,0.0000,0.0012, 18480,0.24,1.25,99,40,25477.67,9689.89,2597.34,5.26,131.47,0.98,24.52,0.23,1.72,0.13,1.23,0.03,9.27,1.00,0.41,0.0000,0.0008, 23600,0.98,0.00,99,31,11899.68,6931.76,2597.34,3.43,85.83,0.46,11.45,15.72,15.51,0.00,68.78,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.21,0.00,75.99,0.00,100.00,0.00,0.00,0.00,0.00,57.79,53.57,4.63 ,4.51 ,0.10 ,0.03 ,3.00,3.00,3.78,3.18,1.19,1.19,0.00,11.73,1.00,0.23,0.0000,0.0012,  3120,99.82,0.18,0.00,0.00,0.00,43,9805.73,3084.92,2597.34,6.36,158.93,7.55,188.76,
2024-02-22,23:20:47.678,0.49,2.64,0.19,1.18,0.08,30.98,1.00,0.32,0.0000,0.0012, 18920,0.24,1.25,99,40,25537.23,9682.84,2597.68,5.27,131.87,0.98,24.58,0.23,1.70,0.13,1.22,0.18,10.54,0.98,0.42,0.0000,0.0009, 24200,1.06,0.01,99,31,11826.36,6976.31,2597.68,3.39,84.76,0.46,11.38,15.74,16.21,0.01,68.03,0.00,100.00,0.00,0.00,0.00,0.00,10.97,14.76,0.00,74.27,0.00,100.00,0.00,0.00,0.00,0.00,57.79,53.70,4.62 ,4.54 ,0.33 ,0.33 ,3.00,3.00,3.77,3.19,1.18,1.19,0.00,11.68,1.00,0.22,0.0000,0.0012,  3120,99.80,0.20,0.00,0.00,0.00,42,9801.13,3077.11,2597.68,6.37,159.26,7.55,188.66,
2024-02-22,23:20:48.679,0.47,2.47,0.19,1.16,0.43,37.35,0.99,0.31,0.0000,0.0015, 19280,0.29,1.27,99,40,24232.61,9813.04,2598.19,4.94,123.47,0.93,23.32,0.21,1.62,0.13,1.20,0.28,14.01,0.98,0.36,0.0000,0.0013, 23720,1.06,0.01,98,33,11130.48,6863.60,2598.19,3.24,81.08,0.43,10.71,16.25,21.44,0.77,61.55,0.00,100.00,0.00,0.00,0.00,0.00,11.01,18.71,1.61,68.66,0.00,100.00,0.00,0.00,0.00,0.00,57.93,53.74,4.64 ,4.53 ,0.03 ,0.03 ,3.00,3.00,3.59,3.19,1.12,1.17,0.00,10.94,1.00,0.22,0.0000,0.0012,  2920,96.46,3.54,0.00,0.00,0.00,43,9330.18,2921.35,2598.19,6.39,159.69,7.18,179.56,
2024-02-22,23:20:49.679,0.50,2.52,0.20,1.16,0.39,34.30,0.99,0.32,0.0000,0.0013, 18160,0.31,1.28,99,39,25829.31,10257.17,2598.03,5.04,125.91,0.99,24.85,0.22,1.64,0.13,1.21,0.17,12.74,0.99,0.36,0.0000,0.0011, 24080,1.07,0.01,94,32,11412.64,6975.71,2598.03,3.27,81.80,0.44,10.98,16.94,19.91,2.60,60.54,0.00,100.00,0.00,0.00,0.00,0.00,11.10,16.87,1.61,70.42,0.00,100.00,0.00,0.00,0.00,0.00,58.52,53.76,4.65 ,4.54 ,0.07 ,0.13 ,3.00,3.00,3.66,3.20,1.14,1.17,0.00,11.03,1.00,0.22,0.0000,0.0012,  3000,97.71,2.29,0.00,0.00,0.00,43,9496.91,2968.37,2598.03,6.40,159.97,7.31,182.76,
2024-02-22,23:20:50.679,0.39,1.64,0.24,1.16,0.75,57.85,0.99,0.36,0.0000,0.0028, 19760,0.43,1.18,98,40,20298.26,12371.72,2595.84,3.28,82.03,0.78,19.55,0.21,1.23,0.17,1.19,0.43,19.51,0.98,0.41,0.0000,0.0018, 23440,0.85,0.02,96,32,10955.38,8912.88,2595.84,2.46,61.46,0.42,10.55,20.61,20.09,0.25,59.05,0.00,100.00,0.00,0.00,0.00,0.00,14.43,17.62,0.03,67.92,0.00,100.00,0.00,0.00,0.00,0.00,59.31,55.17,4.65 ,4.60 ,0.03 ,0.10 ,3.00,3.00,2.94,2.51,1.17,1.17,0.01,19.76,1.00,0.19,0.0000,0.0026,  2320,99.68,0.32,0.00,0.00,0.00,43,7619.62,3029.88,2595.84,5.03,125.74,5.87,146.76,
2024-02-22,23:20:51.679,0.38,2.05,0.19,1.19,0.09,65.31,1.00,0.34,0.0000,0.0033, 19400,0.35,1.12,99,40,19849.90,9686.25,2598.52,4.10,102.46,0.76,19.10,0.22,1.66,0.13,1.23,0.07,18.97,1.00,0.41,0.0000,0.0017, 23160,0.72,0.01,99,31,11489.85,6935.78,2598.52,3.31,82.83,0.44,11.06,15.71,15.51,0.00,68.78,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.26,0.00,75.92,0.00,100.00,0.00,0.00,0.00,0.00,57.68,53.51,4.61 ,4.59 ,0.03 ,0.03 ,3.00,3.00,2.93,2.47,1.19,1.19,0.01,24.10,1.00,0.20,0.0000,0.0032,  4280,99.82,0.18,0.00,0.00,0.00,43,7608.88,3086.19,2598.52,4.93,123.27,5.86,146.41,
2024-02-22,23:20:52.679,0.38,2.04,0.19,1.18,0.08,65.51,1.00,0.34,0.0000,0.0033, 19360,0.34,1.07,99,40,19820.93,9693.33,2597.65,4.09,102.24,0.76,19.08,0.22,1.66,0.13,1.23,0.05,18.92,1.00,0.41,0.0000,0.0017, 23240,0.66,0.01,99,32,11430.71,6905.04,2597.65,3.31,82.77,0.44,11.00,15.75,15.93,0.00,68.32,0.00,100.00,0.00,0.00,0.00,0.00,10.82,14.23,0.00,74.95,0.00,100.00,0.00,0.00,0.00,0.00,57.62,53.57,4.60 ,4.58 ,0.33 ,0.10 ,3.00,3.00,2.91,2.46,1.19,1.19,0.01,24.20,1.00,0.20,0.0000,0.0032,  5200,99.81,0.19,0.00,0.00,0.00,44,7568.22,3080.52,2597.65,4.91,122.84,5.83,145.68,
2024-02-22,23:20:53.679,0.38,2.02,0.19,1.18,0.06,65.53,1.00,0.34,0.0000,0.0033, 19080,0.34,1.04,99,39,19563.87,9702.46,2597.51,4.03,100.82,0.75,18.83,0.22,1.64,0.13,1.23,0.06,18.96,1.00,0.41,0.0000,0.0017, 23720,0.63,0.01,99,32,11446.35,6963.71,2597.51,3.29,82.19,0.44,11.02,15.76,15.85,0.00,68.39,0.00,100.00,0.00,0.00,0.00,0.00,10.90,13.91,0.00,75.19,0.00,100.00,0.00,0.00,0.00,0.00,57.61,53.57,4.59 ,4.57 ,0.03 ,0.03 ,3.00,3.00,2.90,2.45,1.19,1.19,0.01,24.26,1.00,0.21,0.0000,0.0032,  5720,99.83,0.17,0.00,0.00,0.00,43,7536.68,3081.39,2597.51,4.89,122.29,5.80,145.07,
2024-02-22,23:20:54.680,0.38,2.05,0.19,1.19,0.07,65.81,1.00,0.34,0.0000,0.0033, 19520,0.34,1.02,99,39,19863.65,9696.87,2597.33,4.10,102.42,0.76,19.12,0.22,1.65,0.13,1.23,0.04,19.28,1.00,0.41,0.0000,0.0017, 23160,0.60,0.00,99,32,11448.23,6926.36,2597.33,3.31,82.64,0.44,11.02,15.74,15.58,0.00,68.68,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.69,0.00,75.48,0.00,100.00,0.00,0.00,0.00,0.00,57.59,53.53,4.60 ,4.56 ,0.07 ,0.13 ,3.00,3.00,2.91,2.45,1.19,1.19,0.01,24.29,1.00,0.21,0.0000,0.0032,  5920,99.79,0.21,0.00,0.00,0.00,43,7553.93,3082.84,2597.33,4.90,122.52,5.82,145.42,
2024-02-22,23:20:55.680,0.38,2.02,0.19,1.19,0.06,65.75,1.00,0.34,0.0000,0.0034, 19440,0.34,1.00,99,40,19605.10,9682.91,2597.64,4.05,101.24,0.75,18.87,0.22,1.66,0.13,1.23,0.04,18.93,1.00,0.41,0.0000,0.0016, 23160,0.59,0.00,99,31,11487.50,6930.52,2597.64,3.32,82.88,0.44,11.06,15.71,15.56,0.00,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.30,0.00,75.89,0.00,100.00,0.00,0.00,0.00,0.00,57.61,53.53,4.58 ,4.56 ,0.03 ,0.03 ,3.00,3.00,2.90,2.45,1.19,1.19,0.00,24.31,1.00,0.21,0.0000,0.0032,  5920,99.80,0.20,0.00,0.00,0.00,44,7543.72,3084.52,2597.64,4.89,122.28,5.81,145.20,
2024-02-22,23:20:56.680,0.38,2.04,0.19,1.19,0.07,65.89,1.00,0.34,0.0000,0.0033, 19400,0.34,0.99,99,40,19814.33,9699.26,2597.34,4.09,102.14,0.76,19.07,0.22,1.66,0.13,1.23,0.04,19.10,1.00,0.41,0.0000,0.0017, 23360,0.58,0.00,99,32,11480.82,6928.42,2597.34,3.31,82.85,0.44,11.05,15.74,15.54,0.03,68.69,0.00,100.00,0.00,0.00,0.00,0.00,10.81,13.39,0.00,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.60,53.54,4.60 ,4.56 ,0.07 ,0.13 ,3.00,3.00,2.90,2.44,1.19,1.19,0.00,24.35,1.00,0.21,0.0000,0.0032,  5960,99.78,0.22,0.00,0.00,0.00,43,7530.76,3082.98,2597.34,4.89,122.13,5.80,144.97,
